"faa","name","lat","lon","alt","tz","dst","tzone"
"OTK","Tillamook Airport",45.4182014465,-123.814002991,36,-8,"A","America/Los_Angeles"
"OTM","Ottumwa Regional Airport",41.10660172,-92.44789886,845,NA,NA,NA
"OTZ","Ralph Wien Memorial Airport",66.88469696,-162.598999,14,-9,"A","America/Anchorage"
"OWB","Owensboro Daviess County Airport",37.74010086,-87.16680145,407,-6,"A","America/Chicago"
"OWD","Norwood Memorial Airport",42.1904983521,-71.1728973389,49,-5,"A","America/New_York"
"OXC","Waterbury Oxford Airport",41.47859954834,-73.135200500488,726,-5,"A","America/New_York"
"OXR","Oxnard Airport",34.200801849365,-119.20700073242,45,-8,"A","America/Los_Angeles"
"OZA","Ozona Municipal Airport",30.735300064087,-101.20300292969,2381,-6,"A","America/Chicago"
"OZR","Cairns AAF (Fort Rucker) Air Field",31.27569962,-85.71340179,301,NA,NA,NA
"PAE","Snohomish County (Paine Field) Airport",47.90629959,-122.2819977,606,-8,"A","America/Los_Angeles"
"PAH","Barkley Regional Airport",37.0607986450195,-88.7738037109375,410,-6,"A","America/Chicago"
"PAM","Tyndall Air Force Base",30.0695991516,-85.5754013062,17,-6,"A","America/Chicago"
"PAO","Palo Alto Airport of Santa Clara County",37.461101532,-122.114997864,4,-8,"A","America/Los_Angeles"
"PAQ","Warren """"Bud"""" Woods Palmer Municipal Airport",61.594898,-149.08901,242,-9,"A","America/Anchorage"
"PBF","Pine Bluff Regional Airport, Grider Field",34.1731,-91.9356,206,-6,"A","America/Chicago"
"PBG","Plattsburgh International Airport",44.6509017944336,-73.4681015014648,234,-5,"A","America/New_York"
"PBI","Palm Beach International Airport",26.6832008361816,-80.0955963134766,19,-5,"A","America/New_York"
"PCD","Prairie Du Chien Municipal Airport",43.019298553467,-91.12370300293,661,-6,"A",NA
"PDK","DeKalb Peachtree Airport",33.8755989075,-84.3020019531,1003,-5,"A","America/New_York"
"PDT","Eastern Oregon Regional At Pendleton Airport",45.695098877,-118.841003418,1497,-8,"A","America/Los_Angeles"
"PDX","Portland International Airport",45.58869934,-122.5979996,31,-8,"A","America/Los_Angeles"
"PEQ","Pecos Municipal Airport",31.382400512695,-103.51100158691,2613,-6,"A","America/Chicago"
"PFN","Panama City-Bay Co International Airport",30.212099,-85.6828,20,-6,"A","America/Chicago"
"PGA","Page Municipal Airport",36.92610168,-111.447998,4316,-7,"A","America/Phoenix"
"PGD","Charlotte County Airport",26.92020035,-81.9905014,26,-5,"A","America/New_York"
"PGV","Pitt Greenville Airport",35.6352005,-77.38529968,26,-5,"A","America/New_York"
"PHD","Harry Clever Field",40.470901489258,-81.419700622559,894,-5,"A","America/New_York"
"PHF","Newport News Williamsburg International Airport",37.13190079,-76.49299622,42,-5,"A","America/New_York"
"PHK","Palm Beach County Glades Airport",26.78499985,-80.69339752,16,-5,"A","America/New_York"
"PHL","Philadelphia International Airport",39.871898651123,-75.241096496582,36,-5,"A","America/New_York"
"PHN","St Clair County International Airport",42.9109993,-82.52890015,650,-5,"A","America/New_York"
"PHX","Phoenix Sky Harbor International Airport",33.4342994689941,-112.012001037598,1135,-7,"N","America/Phoenix"
"PIA","General Wayne A. Downing Peoria International Airport",40.6641998291,-89.6932983398,660,-6,"A","America/Chicago"
"PIB","Hattiesburg Laurel Regional Airport",31.4671001434326,-89.3370971679688,298,-6,"A","America/Chicago"
"PIE","St Petersburg Clearwater International Airport",27.91020012,-82.68740082,11,-5,"A","America/New_York"
"PIH","Pocatello Regional Airport",42.9098014831543,-112.596000671387,4452,-7,"A","America/Denver"
"PIM","Harris County Airport",32.8406982422,-84.8824005127,902,-5,"A","America/New_York"
"PIP","Pilot Point Airport",57.5803985596,-157.572006226,57,-9,"A","America/Anchorage"
"PIR","Pierre Regional Airport",44.38270187,-100.2860031,1744,-6,"A","America/Chicago"
"PIT","Pittsburgh International Airport",40.49150085,-80.23290253,1203,-5,"A","America/New_York"
"PIZ","Point Lay LRRS Airport",69.73290253,-163.0050049,22,-9,"A","America/Anchorage"
"PKA","Napaskiak Airport",60.70289993,-161.7779999,24,-9,"A","America/Anchorage"
"PKB","Mid Ohio Valley Regional Airport",39.345100402832,-81.4392013549805,858,-5,"A","America/New_York"
"PLN","Pellston Regional Airport of Emmet County Airport",45.57089996,-84.79669952,721,-5,"A","America/New_York"
"PMB","Pembina Municipal Airport",48.9425010681,-97.2407989502,795,-6,"A","America/Chicago"
"PMD","Palmdale Regional/USAF Plant 42 Airport",34.62939835,-118.0849991,2543,-8,"A","America/Los_Angeles"
"PMH","Greater Portsmouth Regional Airport",38.8404998779,-82.8472976685,663,-5,"A",NA
"PML","Port Moller Airport",56.0060005188,-160.561004639,20,-9,"A","America/Anchorage"
"PNC","Ponca City Regional Airport",36.73199844,-97.09980011,1008,-6,"A","America/Chicago"
"PNE","Northeast Philadelphia Airport",40.081902,-75.010597,120,-5,"A","America/New_York"
"PNS","Pensacola Regional Airport",30.473400115967,-87.186599731445,121,-6,"A","America/Chicago"
"POB","Pope Field",35.1708984375,-79.014503479004,217,-5,"A","America/New_York"
"POC","Brackett Field",34.091598510742,-117.78199768066,1011,-8,"A","America/Los_Angeles"
"POE","Polk Army Air Field",31.0447998,-93.1917038,330,-6,"A","America/Chicago"
"POF","Poplar Bluff Municipal Airport",36.773899078369,-90.324897766113,331,-6,"A","America/Chicago"
"POU","Dutchess County Airport",41.6265983581543,-73.8842010498047,165,NA,NA,NA
"PPA","Perry Lefors Field",35.612998962402,-100.99600219727,3245,-5,"A",NA
"PPC","Prospect Creek Airport",66.814102172852,-150.64399719238,1095,-9,"A","America/Anchorage"
"PPF","Tri-City Airport",37.32989883,-95.5062027,900,-6,"A",NA
"PPM","Pompano Beach Airpark",26.247100830078,-80.111099243164,19,-5,"A","America/New_York"
"PQI","Northern Maine Regional Airport at Presque Isle",46.68899918,-68.0447998,534,-5,"A","America/New_York"
"PRB","Paso Robles Municipal Airport",35.67290115,-120.6269989,840,-8,"A",NA
"PRC","Ernest A. Love Field",34.65449905,-112.4199982,5045,-7,"A","America/Phoenix"
"PRX","Cox Field",33.636600494385,-95.450798034668,547,-5,"A",NA
"PRZ","Prineville Airport",44.286998748779,-120.90399932861,3250,-8,"A","America/Los_Angeles"
"PSC","Tri Cities Airport",46.2647018432617,-119.119003295898,410,-8,"A","America/Los_Angeles"
"PSE","Mercedita Airport",17.995278,-66.551944,28.4,-4,"N","America/Puerto_Rico"
"PSG","Petersburg James A Johnson Airport",56.80170059,-132.9450073,111,-9,"A","America/Anchorage"
"PSM","Portsmouth International at Pease Airport",43.0778999329,-70.8233032227,100,-5,"A","America/New_York"
"PSP","Palm Springs International Airport",33.8297004699707,-116.50700378418,477,-8,"A","America/Los_Angeles"
"PSX","Palacios Municipal Airport",28.727500915527,-96.250999450684,14,-6,"A","America/Chicago"
"PTA","Port Alsworth Airport",60.201681,-154.325863,280,-9,"A","America/Anchorage"
"PTB","Dinwiddie County Airport",37.183799743652,-77.507400512695,193,-5,"A","America/New_York"
"PTH","Port Heiden Airport",56.959098815918,-158.632995605469,95,-9,"A","America/Anchorage"
"PTK","Oakland County International Airport",42.665500640869,-83.420097351074,980,-5,"A","America/New_York"
"PTT","Pratt Regional Airport",37.70159912,-98.74690247,1953,-5,"A",NA
"PTU","Platinum Airport",59.0113983154297,-161.820007324219,15,-9,"A","America/Anchorage"
"PUB","Pueblo Memorial Airport",38.2891006469727,-104.497001647949,4726,-7,"A","America/Denver"
"PUC","Carbon County Regional/Buck Davis Field",39.61389923,-110.7509995,5957,-7,"A","America/Denver"
"PUW","Pullman Moscow Regional Airport",46.7439,-117.110001,2556,-8,"A","America/Los_Angeles"
"PVC","Provincetown Municipal Airport",42.0718994141,-70.2213973999,9,-5,"A","America/New_York"
"PVD","Theodore Francis Green State Airport",41.732601,-71.420403,55,-5,"A","America/New_York"
"PVL","Pike County-Hatcher Field",37.5617981,-82.56639862,1473,-5,"A","America/New_York"
"PVU","Provo Municipal Airport",40.219200134277,-111.72299957275,4497,-7,"A","America/Denver"
"PWA","Wiley Post Airport",35.53419876,-97.64710236,1300,-6,"A","America/Chicago"
"PWK","Chicago Executive Airport",42.114222,-87.901494,647,-6,"A","America/Chicago"
"PWM","Portland International Jetport Airport",43.64619827,-70.30930328,76,-5,"A","America/New_York"
"PWT","Bremerton National Airport",47.490200042725,-122.76499938965,444,-8,"A","America/Los_Angeles"
"PWY","Ralph Wenz Field",42.79550171,-109.8069992,7102,NA,NA,NA
"PYM","Plymouth Municipal Airport",41.909,-70.728798,148,-5,"A","America/New_York"
"RAC","John H Batten Airport",42.7606010437,-87.8152008057,674,-6,"A","America/Chicago"
"RAL","Riverside Municipal Airport",33.95190048,-117.4449997,819,-8,"A","America/Los_Angeles"
"RAP","Rapid City Regional Airport",44.0452995300293,-103.056999206543,3204,-7,"A","America/Denver"
"RBD","Dallas Executive Airport",32.6809005737,-96.8682022095,660,-6,"A","America/Chicago"
"RBK","French Valley Airport",33.5741996765,-117.127998352,1350,-8,"A","America/Los_Angeles"
"RBL","Red Bluff Municipal Airport",40.1506996155,-122.251998901,352,-8,"A","America/Los_Angeles"
"RBY","Ruby Airport",64.72720337,-155.4700012,658,-9,"A","America/Anchorage"
"RCA","Ellsworth Air Force Base",44.14500046,-103.1039963,3276,-7,"A","America/Denver"
"RDB","Red Dog Airport",68.0320968628,-162.899002075,969,-9,"A",NA
"RDD","Redding Municipal Airport",40.50899887,-122.2929993,505,-8,"A","America/Los_Angeles"
"RDG","Reading Regional Carl A Spaatz Field",40.3785018920898,-75.965202331543,344,-5,"A","America/New_York"
"RDM","Roberts Field",44.2541008,-121.1500015,3080,-8,"A","America/Los_Angeles"
"RDR","Grand Forks Air Force Base",47.961101532,-97.4011993408,913,-6,"A","America/Chicago"
"RDU","Raleigh Durham International Airport",35.8776016235352,-78.7874984741211,435,-5,"A","America/New_York"
"RFD","Chicago Rockford International Airport",42.1954002380371,-89.0971984863281,742,-6,"A","America/Chicago"
"RHI","Rhinelander Oneida County Airport",45.6311988830566,-89.4674987792969,1624,-6,"A","America/Chicago"
"RHV","Reid-Hillview Airport of Santa Clara County",37.332901001,-121.819000244,135,8,"A",NA
"RIC","Richmond International Airport",37.505199432373,-77.3197021484375,167,-5,"A","America/New_York"
"RIL","Garfield County Regional Airport",39.526299,-107.726997,5548,-7,"A","America/Denver"
"RIV","March ARB Airport",33.880699,-117.259003,1536,-8,"A","America/Los_Angeles"
"RIW","Riverton Regional Airport",43.064201355,-108.459999084,5525,-7,"A","America/Denver"
"RKD","Knox County Regional Airport",44.06010056,-69.09919739,56,-5,"A","America/New_York"
"RKH","Rock Hill - York County Airport",34.9878006,-81.05719757,666,-5,"A","America/New_York"
"RKP","Aransas County Airport",28.0867996216,-97.0446014404,24,-6,"A","America/Chicago"
"RKS","Southwest Wyoming Regional Airport",41.5942,-109.065001,6764,-7,"A","America/Denver"
"RME","Griffiss International Airport",43.23379898,-75.40699768,504,-5,"A","America/New_York"
"RMG","Richard B Russell Airport",34.3506011963,-85.1579971313,644,-5,"A","America/New_York"
"RMY","Mariposa Yosemite Airport",37.5108985901,-120.040000916,2254,-8,"A","America/Los_Angeles"
"RND","Randolph Air Force Base",29.52969933,-98.27890015,761,-6,"A","America/Chicago"
"RNO","Reno Tahoe International Airport",39.4990997314453,-119.767997741699,4415,-8,"A","America/Los_Angeles"
"RNT","Renton Municipal Airport",47.4930992126,-122.216003418,32,-8,"A","America/Los_Angeles"
"RNZ","Jasper County Airport",40.9478988647,-87.1826019287,698,-5,"A",NA
"ROA","Roanoke–Blacksburg Regional Airport",37.3255,-79.975403,1175,-5,"A","America/New_York"
"ROC","Greater Rochester International Airport",43.1189002990723,-77.6724014282227,559,-5,"A","America/New_York"
"ROW","Roswell International Air Center Airport",33.3016014099121,-104.53099822998,3671,-7,"A","America/Denver"
"RSH","Russian Mission Airport",61.7788848877,-161.319458008,51,-9,"A","America/Anchorage"
"RSL","Russell Municipal Airport",38.872100830078,-98.811798095703,1862,NA,NA,NA
"RST","Rochester International Airport",43.9082984924316,-92.5,1317,-6,"A","America/Chicago"
"RSW","Southwest Florida International Airport",26.5361995697021,-81.7552032470703,30,-5,"A","America/New_York"
"RTN","Raton Municipal-Crews Field",36.74150085,-104.5019989,6352,-6,"A",NA
"RUI","Sierra Blanca Regional Airport",33.462799072266,-105.53500366211,6814,-7,"A","America/Denver"
"RUT","Rutland - Southern Vermont Regional Airport",43.52939987,-72.94960022,787,-5,"A","America/New_York"
"RVS","Richard Lloyd Jones Jr Airport",36.039600372314,-95.984596252441,638,-6,"A","America/Chicago"
"RWF","Redwood Falls Municipal Airport",44.54719925,-95.08229828,1024,NA,NA,NA
"RWI","Rocky Mount Wilson Regional Airport",35.8563003540039,-77.8918991088867,159,-5,"A","America/New_York"
"RWL","Rawlins Municipal Airport/Harvey Field",41.80559921,-107.1999969,6813,-7,"A","America/Denver"
"SAA","Shively Field",41.444901,-106.823997,7012,-7,"A","America/Denver"
"SAC","Sacramento Executive Airport",38.5125007629,-121.492996216,24,-8,"A","America/Los_Angeles"
"SAD","Safford Regional Airport",32.85480118,-109.6350021,3179,-7,"N","America/Phoenix"
"SAF","Santa Fe Municipal Airport",35.617099762,-106.088996887,6348,-7,"A","America/Denver"
"SAN","San Diego International Airport",32.7336006165,-117.190002441,17,-8,"A","America/Los_Angeles"
"SAT","San Antonio International Airport",29.5337009429932,-98.4698028564453,809,-6,"A","America/Chicago"
"SAV","Savannah Hilton Head International Airport",32.12760162,-81.20210266,50,-5,"A","America/New_York"
"SBA","Santa Barbara Municipal Airport",34.42620087,-119.8399963,13,-8,"A","America/Los_Angeles"
"SBD","San Bernardino International Airport",34.0954017639,-117.23500061,1159,-8,"A","America/Los_Angeles"
"SBM","Sheboygan County Memorial Airport",43.76959991,-87.85140228,755,-6,"A","America/Chicago"
"SBN","South Bend Regional Airport",41.7086982727051,-86.3172988891602,799,-5,"A","America/New_York"
"SBP","San Luis County Regional Airport",35.2368011475,-120.641998291,212,-8,"A","America/Los_Angeles"
"SBS","Steamboat Springs Bob Adams Field",40.5163002,-106.8659973,6882,-7,"A","America/Denver"
"SBY","Salisbury Ocean City Wicomico Regional Airport",38.3404998779297,-75.5102996826172,52,-5,"A","America/New_York"
"SCC","Deadhorse Airport",70.19470215,-148.4649963,65,-9,"A","America/Anchorage"
"SCE","University Park Airport",40.8493003845,-77.8487014771,1239,-5,"A","America/New_York"
"SCF","Scottsdale Airport",33.622898101807,-111.91100311279,1510,-7,"A","America/Phoenix"
"SCH","Schenectady County Airport",42.852500915527,-73.928901672363,378,-5,"A","America/New_York"
"SCK","Stockton Metropolitan Airport",37.894199371338,-121.2379989624,33,-8,"A","America/Los_Angeles"
"SCM","Scammon Bay Airport",61.8452987671,-165.570999146,14,-9,"A","America/Anchorage"
"SDF","Louisville International Standiford Field",38.1744,-85.736,501,-5,"A","America/New_York"
"SDM","Brown Field Municipal Airport",32.572299957275,-116.98000335693,526,-8,"A","America/Los_Angeles"
"SDP","Sand Point Airport",55.314998626709,-160.522994995117,21,-9,"A","America/Anchorage"
"SDX","Sedona Airport",34.848598480225,-111.78800201416,4830,-7,"A","America/Phoenix"
"SDY","Sidney - Richland Regional Airport",47.706902,-104.193001,1985,-7,"A","America/Denver"
"SEA","Seattle Tacoma International Airport",47.449001,-122.308998,433,-8,"A","America/Los_Angeles"
"SEE","Gillespie Field",32.826198577881,-116.97200012207,388,-8,"A","America/Los_Angeles"
"SEF","Sebring Regional Airport",27.45639992,-81.3423996,62,-5,"A","America/New_York"
"SEM","Craig Field",32.343898773193,-86.987800598145,166,-6,"A","America/Chicago"
"SEP","Stephenville Clark Regional Airport",32.215301513672,-98.177696228027,1321,-6,"A","America/Chicago"
"SFB","Orlando Sanford International Airport",28.7775993347168,-81.2375030517578,55,-5,"A","America/New_York"
"SFF","Felts Field",47.682800292969,-117.32299804688,1953,-8,"A","America/Los_Angeles"
"SFO","San Francisco International Airport",37.6189994812012,-122.375,13,-8,"A","America/Los_Angeles"
"SFZ","North Central State Airport",41.9207992554,-71.4914016724,441,-5,"A","America/New_York"
"SGF","Springfield Branson National Airport",37.24570084,-93.38860321,1268,-6,"A","America/Chicago"
"SGH","Springfield-Beckley Municipal Airport",39.840301513672,-83.840202331543,1051,-5,"A","America/New_York"
"SGR","Sugar Land Regional Airport",29.622299194336,-95.65650177002,82,-6,"A","America/Chicago"
"SGU","St George Municipal Airport",37.036389,-113.510306,2941,-7,"A","America/Denver"
"SGY","Skagway Airport",59.4600982666016,-135.315994262695,44,-9,"A","America/Anchorage"
"SHD","Shenandoah Valley Regional Airport",38.2638015747,-78.8964004517,1201,-5,"A","America/New_York"
"SHG","Shungnak Airport",66.88809967041,-157.16200256348,197,-9,"A","America/Anchorage"
"SHH","Shishmaref Airport",66.249604,-166.089112,12,-9,"A","America/Anchorage"
"SHN","Sanderson Field",47.233600616455,-123.14800262451,273,-8,"A","America/Los_Angeles"
"SHR","Sheridan County Airport",44.7691993713379,-106.980003356934,4021,-7,"A","America/Denver"
"SHV","Shreveport Regional Airport",32.446602,-93.8256,258,-6,"A","America/Chicago"
"SHX","Shageluk Airport",62.6922988892,-159.569000244,79,-9,"A","America/Anchorage"
"SIK","Sikeston Memorial Municipal Airport",36.898899078369,-89.561798095703,315,-6,"A","America/Chicago"
"SIT","Sitka Rocky Gutierrez Airport",57.0471000671387,-135.361999511719,21,-9,"A","America/Anchorage"
"SJC","Norman Y. Mineta San Jose International Airport",37.362598,-121.929001,62,-8,"A","America/Los_Angeles"
"SJT","San Angelo Regional Mathis Field",31.3577003479004,-100.496002197266,1919,-6,"A","America/Chicago"
"SJU","Luis Muñoz Marín International Airport",18.439722,-65.996389,9.6,-4,"N","America/Puerto_Rico"
"SKA","Fairchild Air Force Base",47.6151008606,-117.65599823,2461,-8,"A","America/Los_Angeles"
"SKF","Lackland Air Force Base",29.38419914,-98.58110046,691,-6,"A","America/Chicago"
"SKK","Shaktoolik Airport",64.37110138,-161.223999,24,-9,"A","America/Anchorage"
"SKY","Griffing Sandusky Airport",41.4333992004,-82.6522979736,580,-5,"A","America/New_York"
"SLC","Salt Lake City International Airport",40.7883987426758,-111.977996826172,4227,-7,"A","America/Denver"
"SLE","Salem Municipal Airport/McNary Field",44.90950012,-123.0029984,214,-8,"A","America/Los_Angeles"
"SLK","Adirondack Regional Airport",44.3852996826172,-74.2061996459961,1663,-5,"A","America/New_York"
"SLN","Salina Municipal Airport",38.7910003662109,-97.6521987915039,1288,-6,"A","America/Chicago"
"SLQ","Sleetmute Airport",61.7005004883,-157.166000366,190,-9,"A","America/Anchorage"
"SMD","Smith Field",41.14339828,-85.15280151,835,-5,"A","America/New_York"
"SME","Lake Cumberland Regional Airport",37.0533981323,-84.6158981323,927,-5,"A","America/New_York"
"SMF","Sacramento International Airport",38.6954002380371,-121.591003417969,27,-8,"A","America/Los_Angeles"
"SMK","St Michael Airport",63.49010086,-162.1100006,98,-9,"A","America/Anchorage"
"SMN","Lemhi County Airport",45.1237983704,-113.880996704,4043,-7,"A","America/Denver"
"SMO","Santa Monica Municipal Airport",34.0158004761,-118.450996399,177,-8,"A","America/Los_Angeles"
"SMX","Santa Maria Pub/Capt G Allan Hancock Field",34.89889908,-120.4570007,261,-8,"A","America/Los_Angeles"
"SNA","John Wayne Airport-Orange County Airport",33.67570114,-117.8679962,56,-8,"A","America/Los_Angeles"
"SNP","St Paul Island Airport",57.1673011779785,-170.220001220703,63,-9,"A","America/Anchorage"
"SNS","Salinas Municipal Airport",36.662799835205,-121.60600280762,85,NA,NA,NA
"SNY","Sidney Municipal-Lloyd W Carr Field",41.10129929,-102.9850006,4313,-7,"A","America/Denver"
"SOP","Moore County Airport",35.23740005,-79.3911972,455,-5,"A","America/New_York"
"SOV","Seldovia Airport",59.442401885986,-151.70399475098,29,-9,"A",NA
"SOW","Show Low Regional Airport",34.265499115,-110.005996704,6415,-7,"A","America/Phoenix"
"SPA","Spartanburg Downtown Memorial Airport",34.915699005127,-81.956497192383,801,-5,"A",NA
"SPF","Black Hills Airport-Clyde Ice Field",44.48030090332,-103.78299713135,3931,-7,"A","America/Denver"
"SPG","Albert Whitted Airport",27.7651,-82.626999,7,-5,"A","America/New_York"
"SPI","Abraham Lincoln Capital Airport",39.84410095,-89.67790222,598,-6,"A","America/Chicago"
"SPS","Sheppard Air Force Base-Wichita Falls Municipal Airport",33.9888,-98.491898,1019,-6,"A","America/Chicago"
"SPW","Spencer Municipal Airport",43.165500640869,-95.202796936035,1339,-6,"A","America/Chicago"
"SQA","Santa Ynez Airport",34.60680008,-120.0759964,674,-8,"A",NA
"SQL","San Carlos Airport",37.511901855469,-122.25,5,-8,"A","America/Los_Angeles"
"SRQ","Sarasota Bradenton International Airport",27.3953990936279,-82.5543975830078,30,-5,"A","America/New_York"
"SSC","Shaw Air Force Base",33.97269821,-80.47059631,241,-5,"A","America/New_York"
"SSF","Stinson Municipal Airport",29.336999893188,-98.471099853516,577,-5,"A",NA
"SSI","Malcolm McKinnon Airport",31.15180016,-81.39129639,19,-5,"A","America/New_York"
"STC","St Cloud Regional Airport",45.5466003417969,-94.0598983764648,1031,-6,"A","America/Chicago"
"STE","Stevens Point Municipal Airport",44.5452003479,-89.530296325684,1110,-6,"A","America/Chicago"
"STG","St George Airport",56.5783004761,-169.662002563,125,-9,"A","America/Anchorage"
"STJ","Rosecrans Memorial Airport",39.771900177002,-94.909698486328,826,-6,"A","America/Chicago"
"STK","Sterling Municipal Airport",40.61529922,-103.2649994,4040,-7,"A","America/Denver"
"STL","St Louis Lambert International Airport",38.748697,-90.370003,618,-6,"A","America/Chicago"
"STP","St Paul Downtown Holman Field",44.9345016479492,-93.0599975585938,705,-6,"A","America/Chicago"
"STS","Charles M. Schulz Sonoma County Airport",38.50899887,-122.8130035,128,-8,"A","America/Los_Angeles"
"STT","Cyril E. King Airport",18.337222,-64.973056,23.6,-4,"N","America/St_Thomas"
"SUA","Witham Field",27.18169975,-80.22109985,16,-5,"A","America/New_York"
"SUN","Friedman Memorial Airport",43.50439835,-114.2959976,5318,-7,"A","America/Denver"
"SUS","Spirit of St Louis Airport",38.662101745605,-90.652000427246,463,-6,"A","America/Chicago"
"SUU","Travis Air Force Base",38.262699127197,-121.92700195312,62,-8,"A","America/Los_Angeles"
"SUX","Sioux Gateway Col. Bud Day Field",42.40259933,-96.38439941,1098,-6,"A","America/Chicago"
"SVA","Savoonga Airport",63.6864013671875,-170.49299621582,53,-9,"A","America/Anchorage"
"SVH","Statesville Regional Airport",35.765300750732,-80.953903198242,968,-5,"A","America/New_York"
"SVN","Hunter Army Air Field",32.00999832,-81.14569855,41,-5,"A","America/New_York"
"SVW","Sparrevohn LRRS Airport",61.09740067,-155.5740051,1585,-9,"A","America/Anchorage"
"SWD","Seward Airport",60.1268997192383,-149.419006347656,22,-9,"U","America/Anchorage"
"SWF","Stewart International Airport",41.5041007995605,-74.1047973632812,491,-5,"A","America/New_York"
"SWO","Stillwater Regional Airport",36.161201477051,-97.08570098877,1000,-6,"A","America/Chicago"
"SXQ","Soldotna Airport",60.475700378418,-151.033996582031,113,-9,"U","America/Anchorage"
"SYA","Eareckson Air Station",52.71229935,174.1139984,95,-10,"A","America/Adak"
"SYR","Syracuse Hancock International Airport",43.111198425293,-76.1063003540039,421,-5,"A","America/New_York"
"SZL","Whiteman Air Force Base",38.73030090332,-93.547897338867,870,-6,"A","America/Chicago"
"TBN","Waynesville-St. Robert Regional Forney field",37.74160004,-92.14070129,1159,-6,"A","America/Chicago"
"TBR","Statesboro Bulloch County Airport",32.4827003479,-81.7369003296,187,-5,"A",NA
"TCC","Tucumcari Municipal Airport",35.182800293,-103.602996826,4065,-7,"A","America/Denver"
"TCL","Tuscaloosa Regional Airport",33.220600128174,-87.611396789551,170,-6,"A","America/Chicago"
"TCM","McChord Air Force Base",47.1376991272,-122.475997925,322,-8,"A","America/Los_Angeles"
"TCS","Truth Or Consequences Municipal Airport",33.2369003296,-107.272003174,4853,-7,"A","America/Denver"
"TEB","Teterboro Airport",40.8501014709,-74.060798645,9,-5,"A","America/New_York"
"TEX","Telluride Regional Airport",37.9538002,-107.9079971,9070,-7,"A","America/Denver"
"TIK","Tinker Air Force Base",35.414699554443,-97.386596679688,1291,-6,"A","America/Chicago"
"TIW","Tacoma Narrows Airport",47.26789856,-122.5780029,294,-8,"A","America/Los_Angeles"
"TIX","Space Coast Regional Airport",28.514799118042,-80.799201965332,34,-5,"A","America/New_York"
"TKA","Talkeetna Airport",62.320499420166,-150.09399414062,358,-9,"A","America/Anchorage"
"TKF","Truckee Tahoe Airport",39.3199996948,-120.13999939,5900,-8,"A","America/Los_Angeles"
"TKJ","Tok Junction Airport",63.32949829,-142.9539948,1639,-9,"A","America/Anchorage"
"TLA","Teller Airport",65.2404022217,-166.339004517,294,-9,"A","America/Anchorage"
"TLH","Tallahassee Regional Airport",30.3964996337891,-84.3503036499023,81,-5,"A","America/New_York"
"TLJ","Tatalina LRRS Airport",62.8944015503,-155.977005005,964,-9,"A","America/Anchorage"
"TMA","Henry Tift Myers Airport",31.4290008545,-83.4885025024,355,-5,"A","America/New_York"
"TMB","Kendall-Tamiami Executive Airport",25.6478996277,-80.432800293,8,-5,"A","America/New_York"
"TNC","Tin City Long Range Radar Station Airport",65.56310272,-167.9219971,271,-9,"A","America/Anchorage"
"TNT","Dade Collier Training and Transition Airport",25.861799240112,-80.897003173828,13,-5,"A","America/New_York"
"TOA","Zamperini Field",33.803398132324,-118.33999633789,103,-8,"A","America/Los_Angeles"
"TOC","Toccoa Airport - R.G. Letourneau Field",34.59379959,-83.29579926,996,-5,"A","America/New_York"
"TOG","Togiak Airport",59.0527992248535,-160.397003173828,21,-9,"A","America/Anchorage"
"TOI","Troy Municipal Airport at N Kenneth Campbell Field",31.860399,-86.012101,398,-5,"A",NA
"TOL","Toledo Express Airport",41.58679962,-83.80780029,683,-5,"A","America/New_York"
"TOP","Philip Billard Municipal Airport",39.068698883057,-95.622497558594,881,-6,"A","America/Chicago"
"TPA","Tampa International Airport",27.9755001068115,-82.533203125,26,-5,"A","America/New_York"
"TPF","Peter O Knight Airport",27.915599822998,-82.44930267334,8,-5,"U",NA
"TPH","Tonopah Airport",38.06019974,-117.086998,5430,NA,NA,NA
"TPL","Draughon Miller Central Texas Regional Airport",31.1525001525879,-97.4077987670898,682,-6,"A","America/Chicago"
"TRI","Tri-Cities Regional TN/VA Airport",36.475201,-82.407401,1519,-5,"A","America/New_York"
"TRM","Jacqueline Cochran Regional Airport",33.62670135498,-116.16000366211,-115,-8,"A","America/Los_Angeles"
"TSM","Taos Regional Airport",36.45819855,-105.6719971,7095,-6,"A",NA
"TTD","Portland Troutdale Airport",45.54940032959,-122.40100097656,39,-8,"A","America/Los_Angeles"
"TTN","Trenton Mercer Airport",40.2766990661621,-74.8134994506836,213,-5,"A","America/New_York"
"TUL","Tulsa International Airport",36.1983985900879,-95.8880996704102,677,-6,"A","America/Chicago"
"TUP","Tupelo Regional Airport",34.2681007385254,-88.7698974609375,346,-6,"A","America/Chicago"
"TUS","Tucson International Airport",32.1161003112793,-110.94100189209,2643,-7,"N","America/Phoenix"
"TVC","Cherry Capital Airport",44.7414016723633,-85.5821990966797,624,-5,"A","America/New_York"
"TVF","Thief River Falls Regional Airport",48.06570053,-96.18499756,1119,-6,"A","America/Chicago"
"TVI","Thomasville Regional Airport",30.901599884033,-83.881301879883,264,-5,"A","America/New_York"
"TVL","Lake Tahoe Airport",38.8939018249512,-119.995002746582,6264,-8,"A","America/Los_Angeles"
"TWF","Joslin Field Magic Valley Regional Airport",42.4818,-114.487999,4154,-7,"A","America/Denver"
